"business_id","name","full_address","categories","city","state","review_count","neighborhoods"
"GQloL8yRHymE0SGZq-B0zQ","My Ngoc Restaurant","2120 Penn Ave
Strip District
Pittsburgh, PA 15222","c(""Vietnamese"", ""Restaurants"")","Pittsburgh","PA",11,"Strip District"
"Lm_mR5xDF91OeZw97ch41g","The Lemon Grass Cafe","124 6th St
Downtown
Pittsburgh, PA 15222","c(""Thai"", ""Restaurants"")","Pittsburgh","PA",28,"Downtown"
"aj4XHn7jZ48euP4g8ape-Q","San Remo Pizza","10 Market St
Downtown
Pittsburgh, PA 15222","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",5,"Downtown"
"KnlNwiIELDWAR686Bk2WJg","China House","4506 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",8,"Bloomfield"
"XzaJf6WzpU7RsXTXzx72Xg","Cafe Sam","5242 Baum Blvd
Bloomfield
Pittsburgh, PA 15224","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",36,"Bloomfield"
"PTS4MxQel-xzj5qWxVn3LQ","Angelo's Pizzeria","4766 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",28,"Bloomfield"
"IvgKdlte_JNdd17XRxkOrg","Graziano's Pizzeria","4109 Penn Ave
Lawrenceville
Pittsburgh, PA 15224","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",14,"Lawrenceville"
"bDK_jzy3Shx7jfn8_plNoA","Pizza Italia","4512 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",17,"Bloomfield"
"PhIGoo9g6GBrqgH_6yZXXQ","People's Indian Restaurant","5147 Penn Ave
Garfield
Pittsburgh, PA 15224","c(""Indian"", ""Restaurants"")","Pittsburgh","PA",41,"Garfield"
"uBW3PIKqc-_eyG1_vdJn1w","Pho Minh","4917 Penn Ave
Garfield
Pittsburgh, PA 15224","c(""Vietnamese"", ""Restaurants"")","Pittsburgh","PA",50,"Garfield"
"DsxLIr-b6WlDn9YNsVBu_A","Groceria Italiana","237 Cedarville St
Bloomfield
Pittsburgh, PA 15224","c(""Food"", ""Grocery"", ""Delis"", ""Restaurants"")","Pittsburgh","PA",21,"Bloomfield"
"FD6OocZdFUfE2J5H0WN4fA","Armand's Bar","4755 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Nightlife"", ""Bars"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",14,"Bloomfield"
"LN3OCT1xOedbf65xKzFSNw","Taste of India","4320 Penn Ave
Bloomfield
Pittsburgh, PA 15224","c(""Indian"", ""Restaurants"")","Pittsburgh","PA",63,"Bloomfield"
"tQpYnf3P3Q_OQLYYJvlV-A","Nico's Recovery Room","178 Pearl St
Bloomfield
Pittsburgh, PA 15224","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",20,"Bloomfield"
"KH6stvNdq_aV0HvKw8P5yA","Donatelli's Italian Food Center, Inc","4711 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Food"", ""Grocery"", ""Delis"", ""Restaurants"")","Pittsburgh","PA",12,"Bloomfield"
"34TBKRXYq1JHe4kYlHW2Eg","Seven Cee's","4741 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","Restaurants","Pittsburgh","PA",5,"Bloomfield"
"nUISXnW2Jo9ovnoFBIUY_Q","D'Amico's","4744 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",9,"Bloomfield"
"dxCqGkhtXq-9fYEsX7Mf6Q","Tram's Kitchen","4050 Penn Ave
Bloomfield
Pittsburgh, PA 15224","c(""Vietnamese"", ""Restaurants"")","Pittsburgh","PA",177,"Bloomfield"
"--UE_y6auTgq3FXlvUMkbw","Ritters Diner","5221 Baum Blvd
Bloomfield
Pittsburgh, PA 15224","c(""Diners"", ""Restaurants"")","Pittsburgh","PA",103,"Bloomfield"
"YTqSkgOiiI9HG3hNH7ovfg","Lombardozzi's Restaurant","4786 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Seafood"", ""Restaurants"", ""Italian"")","Pittsburgh","PA",15,"Bloomfield"
"vgXE1I7c9ElcfYyZfQiN1Q","Tessaro's","4601 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Burgers"", ""American (Traditional)"", ""Steakhouses"", ""Restaurants"")","Pittsburgh","PA",219,"Bloomfield"
"-Nanlb7SYXObqQ6dZ49UOg","Pleasure Bar and Restaurant","4729 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Bars"", ""Restaurants"", ""Nightlife"", ""Italian"")","Pittsburgh","PA",40,"Bloomfield"
"3zgswf_NfBJpeAoWeTkgMA","Silky's Pub","5135 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Pubs"", ""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",39,"Bloomfield"
"uOwuJJhGaiAzuaDY7-o14g","Boston Market","5200 Baum Blvd
Bloomfield
Pittsburgh, PA 15224","c(""Event Planning & Services"", ""American (Traditional)"", ""Caterers"", ""Comfort Food"", ""Restaurants"")","Pittsburgh","PA",13,"Bloomfield"
"7XXmky6YYjsvKFwho_eavg","Lot 17 Bar and Grill","4617 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",51,"Bloomfield"
"o_wRqOpli9kyZGXlJtLLdA","The Bloomfield Sandwich Shop","4613 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Breakfast & Brunch"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",33,"Bloomfield"
"5MChfa-jZfMo3vBpolkSbw","Alexander's Italian Bistro","5104 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",53,"Bloomfield"
"YDCxBTJmF-lLCk1Qx8vDfg","Sammy's Famous Corned Beef","4067 Penn Ave
Bloomfield
Pittsburgh, PA 15224","c(""Fast Food"", ""Restaurants"")","Pittsburgh","PA",6,"Bloomfield"
"sxeuOMBRllOHXJTaUlI9kQ","Thai Cuisine","4627 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Thai"", ""Restaurants"")","Pittsburgh","PA",142,"Bloomfield"
"ptmsW2SSeFD2I6vspJs0lQ","The Getaway Café","3049 Sussex Ave
Pittsburgh, PA 15226","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",20,"character(0)"
"r8jeeS3k_diihMDSu9IjlA","Fiori's Pizzaria","103 Capital Ave
Beechview
Pittsburgh, PA 15226","c(""Italian"", ""Pizza"", ""Restaurants"")","Pittsburgh","PA",108,"Beechview"
"cH8I7JgPXcrcutT1a3YrjQ","It's Greek To Me","1011 Brookline Blvd
Brookline
Pittsburgh, PA 15226","c(""Greek"", ""Restaurants"")","Pittsburgh","PA",15,"Brookline"
"dQjaHoo89bLymdMm4S5_1g","Moonlite Cafe","530 Brookline Blvd
Brookline
Pittsburgh, PA 15226","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",15,"Brookline"
"UjJMQguryo1jypomvOCZgg","Bellisario's Pizza Palace","437 McNeilly Rd
Pittsburgh, PA 15226","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",8,"character(0)"
"dpRsK3JyaD3GKorVWzQUmA","Wendy's","2410 W Liberty Ave
Beechview
Pittsburgh, PA 15226","c(""Burgers"", ""Fast Food"", ""Restaurants"")","Pittsburgh","PA",4,"Beechview"
"aIzx9R8MN9VgSSJt1jy5TA","Carhops Sub Shop","2500 W Liberty Ave
Beechview
Pittsburgh, PA 15226","c(""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",6,"Beechview"
"vWnwaD-kykqiEc2Q0hbYsw","McDonald's","2518 W Liberty Ave
Beechview
Pittsburgh, PA 15226","c(""Burgers"", ""Fast Food"", ""Restaurants"")","Pittsburgh","PA",5,"Beechview"
"T4D7wX6GuCYChwRmser-0A","The Tong Garden","956 Brookline Blvd
Brookline
Pittsburgh, PA 15226","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",7,"Brookline"
"cESul2ojJOjadz-7BKB5eg","Amels","437 McNeilly Rd
Pittsburgh, PA 15226","c(""Middle Eastern"", ""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",26,"character(0)"
"xUf11yTcoRagwNiJcY8GAA","McDonald's","1 Poplar St
Greentree
Pittsburgh, PA 15205","c(""Burgers"", ""Fast Food"", ""Restaurants"")","Pittsburgh","PA",3,"Greentree"
"hbFCv2Rginf9zjai-lKUNg","Sesame Inn Chinese Restaurant","715 Washington Rd
Pittsburgh, PA 15228","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",34,"character(0)"
"vs3UrHaSnzFOxmFU2UAfxQ","China Gate","1500 Washington Rd
Pittsburgh, PA 15228","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",14,"character(0)"
"6-rJjW6ITl5o_FliiNgZRA","Il Pizzaiolo","703 Washington Rd
Pittsburgh, PA 15228","c(""Italian"", ""Pizza"", ""Restaurants"")","Pittsburgh","PA",139,"character(0)"
"mPlWLIA4pkHMRtlQDm6UyQ","Little Tokyo","636 Washington Rd
Pittsburgh, PA 15228","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","Pittsburgh","PA",88,"character(0)"
"sa3xqElJEv97MazozLeszw","Mineo's Pizza House","713 Washington Rd
Pittsburgh, PA 15228","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",24,"character(0)"
"jJfTh2O3M2Q716akd9Dr9w","The Saloon of Mt. Lebanon","622 Washington Rd
Pittsburgh, PA 15228","c(""Bars"", ""American (Traditional)"", ""Burgers"", ""Nightlife"", ""Sports Bars"", ""Restaurants"")","Pittsburgh","PA",30,"character(0)"
"9SPwF-vRgtuHxciFxv5YLA","Soba","5847 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232","c(""Asian Fusion"", ""Restaurants"")","Pittsburgh","PA",180,"Shadyside"
"Cy9XgM3ZG2jZ1ganvolb6Q","Umi","5847 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","Pittsburgh","PA",74,"Shadyside"
"rgmptwPbBH1wLpiBHcbIhA","Harris Grill","5747 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",192,"Shadyside"
"i_nkxbd7feg44QkdbG05UA","The Elbow Room","5533 Walnut St
Shadyside
Pittsburgh, PA 15232","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",87,"Shadyside"
"vSZDiKiF8vf9zt_BcDL7GQ","William Penn Tavern","739 Bellefonte St
Shadyside
Pittsburgh, PA 15232","c(""Bars"", ""Restaurants"", ""American (Traditional)"", ""Sports Bars"", ""Nightlife"")","Pittsburgh","PA",32,"Shadyside"
"DkX3YoxhH4uADsgVgQThew","Cappy's Cafe","5431 Walnut St
Shadyside
Pittsburgh, PA 15232","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",37,"Shadyside"
"sQWSHCIH_HUT4HUXaxDaBA","Bruegger's Bagels","806 S Aiken Ave
Shadyside
Pittsburgh, PA 15232","c(""Food"", ""Sandwiches"", ""Bagels"", ""Breakfast & Brunch"", ""Restaurants"")","Pittsburgh","PA",11,"Shadyside"
"rUQfZOengMpXFkLvJrNJ3g","The Inn on Negley","703 S Negley Ave
Shadyside
Pittsburgh, PA 15232","c(""Food"", ""Tea Rooms"", ""Breakfast & Brunch"", ""Bed & Breakfast"", ""Hotels & Travel"", ""Restaurants"")","Pittsburgh","PA",19,"Shadyside"
"Oq5MyNxNi-xuXdPOWR9O_g","Doc's Place","5442 Walnut St
Shadyside
Pittsburgh, PA 15232","c(""Bars"", ""Pizza"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",21,"Shadyside"
"xgK6AAhJ-cYBUCSaLzgTuw","Girasole Restaurant","733 Copeland St
Shadyside
Pittsburgh, PA 15232","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",136,"Shadyside"
"Z-BI5HJmC2HcpiVuXwVM3A","LaFeria","5527 Walnut St
Shadyside
Pittsburgh, PA 15232","c(""Peruvian"", ""Latin American"", ""Restaurants"")","Pittsburgh","PA",53,"Shadyside"
"kxZIebwbpe_ddry6EKMdCg","Village Pizza Bar & Grill","815 S Aiken Ave
Shadyside
Pittsburgh, PA 15232","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",16,"Shadyside"
"TxKmAsKQjND5vbhBdUSyIA","P&G's Pamela's Diner","5527 Walnut St
Shadyside
Pittsburgh, PA 15232","c(""Breakfast & Brunch"", ""Restaurants"")","Pittsburgh","PA",166,"Shadyside"
"cmGR1HS9ms233roSllcglw","Crepes Parisiennes","732 Filbert St
Shadyside
Pittsburgh, PA 15232","c(""Breakfast & Brunch"", ""Creperies"", ""French"", ""Restaurants"")","Pittsburgh","PA",73,"Shadyside"
"rm1hBa1HPcLhUSwuincX2Q","Historic Sunnyledge Hotel of Shadyside","5136 5th Ave
Shadyside
Pittsburgh, PA 15232","c(""Food"", ""Tea Rooms"", ""Bed & Breakfast"", ""Event Planning & Services"", ""Hotels & Travel"", ""Hotels"", ""Restaurants"")","Pittsburgh","PA",7,"Shadyside"
"mXHBxHrAJPnPWnm_OKuZTQ","Wendy's","5422 Baum Blvd
Bloomfield
Pittsburgh, PA 15232","c(""Burgers"", ""Fast Food"", ""Restaurants"")","Pittsburgh","PA",14,"Bloomfield"
"Q9BXMPu2HnRDMq9X_2rHrQ","China Palace","5440 Walnut St
Shadyside
Pittsburgh, PA 15232","c(""Food Delivery Services"", ""Food"", ""Caterers"", ""Event Planning & Services"", ""Asian Fusion"", ""Restaurants"")","Pittsburgh","PA",61,"Shadyside"
"jeS38QWMVkA6S-4lMi1Frg","Walnut Grill","5500 Walnut St
Shadyside
Pittsburgh, PA 15232","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",30,"Shadyside"
"cwyq1QIa4fNISUap4PCs_A","Castle Place","331 Mount Lebanon Blvd
Pittsburgh, PA 15234","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",4,"character(0)"
"MFtTSa1OTC0rFxBxpXzKfg","The Pizza Co","4101 Library Rd
Pittsburgh, PA 15234","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",5,"character(0)"
"lI-LWQETbT8RivEHt-7jJg","China Village","3360 Library Rd
Pittsburgh, PA 15234","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",5,"character(0)"
"jVVyiaDle64frINmX2hgqw","Jb's Pizza Place","2513 Transport St
Overbrook
Pittsburgh, PA 15234","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",3,"Overbrook"
"7QBJDNVH6VPAStSvOM_lZA","Silver Palace Chinese Restaurant","2739 Library Rd
Overbrook
Pittsburgh, PA 15234","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",10,"Overbrook"
"Ln34kwDUNZPLhVhUqauLWQ","Calabria's","3107 Library Rd
Pittsburgh, PA 15234","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",12,"character(0)"
"hxWwXE1mqNuSghYBr5bLWg","Danny's Pizza","4851 Clairton Blvd
Pittsburgh, PA 15236","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",8,"character(0)"
"WrP8KeKTlWcjqQPj2DJKGQ","Thee Olde Place Inn","1209 Streets Run Rd
Pittsburgh, PA 15236","c(""American (New)"", ""Diners"", ""Restaurants"")","Pittsburgh","PA",7,"character(0)"
"-tcf1WSfc2iNRf75AMW6pw","Uncle Sam's Submariens","936 Freeport Rd
Pittsburgh, PA 15238","c(""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",12,"character(0)"
"dwz55gqPZwSBD74yFFb27g","Tai Pei","1124 Freeport Rd
Pittsburgh, PA 15238","c(""Sushi Bars"", ""Taiwanese"", ""Chinese"", ""Restaurants"")","Pittsburgh","PA",30,"character(0)"
"rEpubmz577MOhpDmWPH1uw","Thai Place Restaurant","1034 Freeport Rd
Pittsburgh, PA 15238","c(""Thai"", ""Restaurants"")","Pittsburgh","PA",14,"character(0)"
"ufyh6h4GsR-RYY2lC_Iz7w","Starlite Lounge","364 Freeport Rd
Pittsburgh, PA 15238","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Lounges"", ""Restaurants"")","Pittsburgh","PA",10,"character(0)"
"PFAOxw4Gl8gm7PGWvohCWg","Applebee's","2101 Greentree Rd
Pittsburgh, PA 15220","c(""Bars"", ""American (Traditional)"", ""Burgers"", ""Nightlife"", ""Sports Bars"", ""Restaurants"")","Pittsburgh","PA",7,"character(0)"
"tpnEAM1bfOpz79Lvf6SmvA","Barb's Country Kitchen","4711 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Breakfast & Brunch"", ""Diners"", ""Restaurants"")","Pittsburgh","PA",38,"Lawrenceville"
"mTVwpWwSPojpbShANWKfig","New Way Gourmet","3832 Penn Ave
Lawrenceville
Pittsburgh, PA 15201","c(""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",5,"Lawrenceville"
"Oi8IOoJOEX9JZYK65fUrrA","Hambone's","4207 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Pubs"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",33,"Lawrenceville"
"RC0j-hO6kaYO067845BSzg","Pesaro's Pizza","4324 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",19,"Lawrenceville"
"lVq2xqwCnccZ3oI5CdAD5Q","Thunderbird Cafe","4023 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Arts & Entertainment"", ""American (Traditional)"", ""Music Venues"", ""Bars"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",31,"Lawrenceville"
"T4_LFnGNke1yk3k2MJjiqA","Salonika Imports","3509 Smallman St
Lawrenceville
Pittsburgh, PA 15201","c(""Food"", ""Grocery"", ""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",4,"Lawrenceville"
"kE8_tdip6tvt2jXp-KdwBw","Supreme Pizza","4012 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",4,"Lawrenceville"
"6fpd8iXiUypI7eVx-hJhMA","Frankie's Extra Long","3535 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",14,"Lawrenceville"
"QHI_sBKISzQsDMp2cXBXjQ","Nied's Hotel","5438 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Dive Bars"", ""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",14,"Lawrenceville"
"7eL9P3f3P2AmVceWnSVfiw","That's Amore","5123 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",7,"Lawrenceville"
"sF8rL9XOz4v48YdTucaBGQ","Piper's Pub","1828 E Carson St
South Side
Pittsburgh, PA 15203","c(""Irish"", ""Bars"", ""British"", ""Pubs"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",182,"South Side"
"5K6TGz2q_3w2jGnuAjdi_Q","Bruegger's Bagels","1801 East Carson Street
South Side
Pittsburgh, PA 15203","c(""Food"", ""Sandwiches"", ""Bagels"", ""Breakfast & Brunch"", ""Restaurants"")","Pittsburgh","PA",9,"South Side"
"Qa2nW-WGvu6P7eccNSj2Nw","Chan An Restaurant","2013 Wharton Sq
South Side
Pittsburgh, PA 15203","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",3,"South Side"
"xvGD0kqem6jJnbMs8_W4Uw","Carson Street Deli & Craft Beer Bar","1507 E Carson St
South Side
Pittsburgh, PA 15203","c(""Bars"", ""American (Traditional)"", ""Delis"", ""Nightlife"", ""Restaurants"", ""Sandwiches"")","Pittsburgh","PA",64,"South Side"
"5IbZ0LjSydLAfB9NOyYOIQ","Mario's South Side Saloon","1514 E Carson St
South Side
Pittsburgh, PA 15203","c(""Bars"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",46,"South Side"
"rellBaGc6G4mgcqSACGL5w","Nakama Japanese Steakhouse and Sushi Bar","1611 E Carson St
South Side
Pittsburgh, PA 15203","c(""Sushi Bars"", ""Japanese"", ""Restaurants"")","Pittsburgh","PA",169,"South Side"
"rRLLhMPgBXrtTDvOeWHZuQ","Michael's Pizza Bar & Restaurant","2612 Sarah St
South Side
Pittsburgh, PA 15203","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",33,"South Side"
"hIA5NB8hGOoe3hUUHqg5xA","The Pickle Barrel","1301 E Carson St
South Side
Pittsburgh, PA 15203","c(""Burgers"", ""Restaurants"")","Pittsburgh","PA",6,"South Side"
"T4A-I02jrqPZtW2icgHJPg","Gennaro's Pizza & Pub","1728 E Carson St
South Side
Pittsburgh, PA 15203","c(""Greek"", ""Italian"", ""Pizza"", ""Restaurants"")","Pittsburgh","PA",37,"South Side"
"5eCbn-WUr2YIQODHfVP7Sw","City Grill","2019 E Carson St
South Side
Pittsburgh, PA 15203","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",10,"South Side"
"247GgHoZztRikNUeKjkEmQ","Le Pommier","2104 E Carson St
South Side
Pittsburgh, PA 15203","c(""French"", ""Restaurants"")","Pittsburgh","PA",9,"South Side"
"Bkvi-6YPbeaEYS6sNSZZ0w","Margaritaville","2200 E Carson St
South Side
Pittsburgh, PA 15203","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",11,"South Side"
"HlZkklWH0SygopMt_48IIQ","Mike & Tony's Gyros","1414 E Carson St
South Side
Pittsburgh, PA 15203","c(""Greek"", ""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",43,"South Side"
"ufIN_oA285Zivd-4szJKxQ","The Pretzel Shop","2316 E Carson St
South Side
Pittsburgh, PA 15203","c(""Food"", ""American (Traditional)"", ""Pretzels"", ""Restaurants"")","Pittsburgh","PA",57,"South Side"
"qM1kLyu2xAiFZdgnbTyHjA","Excuses Bar & Grill","2526 E Carson St
South Side
Pittsburgh, PA 15203","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",16,"South Side"
"CNUmBfQsHs25VnPUqvvM8Q","Abruzzi's","20 S 10th St
South Side
Pittsburgh, PA 15203","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",3,"South Side"
"Rno_Ql5EgidmyZGfTxNcTQ","1889 Cafe","2017 E Carson St
South Side
Pittsburgh, PA 15203","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",11,"South Side"
"BrPTaXUVu-VH-PDFFTrmCQ","17th Street Cafe","75 S 17th St
South Side
Pittsburgh, PA 15203","c(""Italian"", ""American (New)"", ""Restaurants"")","Pittsburgh","PA",33,"South Side"
"Nqw610-DAmucQvlHZvrMkg","Real McCoy Sandwich Shop","2010 E Carson St
South Side
Pittsburgh, PA 15203","c(""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",12,"South Side"
"ehmtix6CHtneuYXzbrSwYw","Nadine's","19 S 27th St
South Side
Pittsburgh, PA 15203","c(""American (Traditional)"", ""Diners"", ""Restaurants"")","Pittsburgh","PA",38,"South Side"
"VLXFrRkD7g2eLjloFQcKfg","The Zenith","86 S 26th St
South Side
Pittsburgh, PA 15203","c(""Vegetarian"", ""Vegan"", ""Salad"", ""Restaurants"")","Pittsburgh","PA",106,"South Side"
"7GDXpAS4LUSFmzmmm3EtuQ","Burger King","1820 E Carson St
South Side
Pittsburgh, PA 15203","c(""Fast Food"", ""Restaurants"")","Pittsburgh","PA",19,"South Side"
"XdDSKZ_1I2qP8QHrrwmz5Q","Paparazzi Restaurant","2100 E Carson St
South Side
Pittsburgh, PA 15203","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",6,"South Side"
"m_nunIk_4iHZM39N6ejsyg","Tom's Diner Southside","1715 E Carson St
South Side
Pittsburgh, PA 15203","c(""Diners"", ""Restaurants"")","Pittsburgh","PA",23,"South Side"
"59jTyOmW7rRBRfVG7Uftnw","Green Front Inn","2341 E Carson St
South Side
Pittsburgh, PA 15203","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",8,"South Side"
"qUJbCo-xJ9A4nE6nXMOwIg","Shootz Cafe & Billiards","2305 E Carson St
South Side
Pittsburgh, PA 15203","c(""Active Life"", ""Restaurants"")","Pittsburgh","PA",5,"South Side"
"p_wNn2SZ8iFtpVbetmUA_w","Beehive Coffee","1327 East Carson Street
South Side
Pittsburgh, PA 15203","c(""Food"", ""Vegetarian"", ""Coffee & Tea"", ""Breakfast & Brunch"", ""Restaurants"")","Pittsburgh","PA",80,"South Side"
"3KCL_Bu8mOk-h7Bp-IXL8Q","Cafe Du Jour","1107 E Carson St
South Side
Pittsburgh, PA 15203","c(""French"", ""Restaurants"")","Pittsburgh","PA",105,"South Side"
"JQ3kJQNnX8XNbdvcbjiiKQ","Wiggy's","2350 Noblestown Rd
West End
Pittsburgh, PA 15205","c(""Chicken Wings"", ""Restaurants"")","Pittsburgh","PA",16,"West End"
"6Ro5tqafcr2MZori8DIYnw","Blinky's Noble Grill & Bar","2350 Noblestown Rd
West End
Pittsburgh, PA 15205","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",6,"West End"
"uPl2nKYL0uNqBqqeF2Rx7Q","KFC","45 Foster Ave
Pittsburgh, PA 15205","c(""Fast Food"", ""Restaurants"")","Pittsburgh","PA",3,"character(0)"
"gOQT85vsrCc_bIKaG4fGYg","Ugly Dog Saloon","2351 Noblestown Rd
Greentree
Pittsburgh, PA 15205","c(""Chicken Wings"", ""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",21,"Greentree"
"qnObfZkpvnsZv1l8zScrdA","Fireside Inn","4214 Steubenville Pike
Pittsburgh, PA 15205","c(""Bars"", ""American (New)"", ""Restaurants"", ""Sports Bars"", ""Nightlife"")","Pittsburgh","PA",3,"character(0)"
"C2BferG4f-WQJQuTvyRzlA","Sharp Edge Creekhouse","288 W Steuben St
Pittsburgh, PA 15205","c(""Belgian"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",49,"character(0)"
"ZyqqJDBt9H5CibVtZ9diFA","Sammy's Place","2350 Noblestown Rd
West End
Pittsburgh, PA 15205","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",4,"West End"
"qMcgzoz_dFD8XHPNUjeK0Q","Angkor Restaurant","2350 Noblestown Rd
West End
Pittsburgh, PA 15205","c(""Thai"", ""Cambodian"", ""Restaurants"")","Pittsburgh","PA",48,"West End"
